time,pi,x_left,y_left,x_right,y_right
0.072896,-nan,-nan,-nan,-nan,-nan
0.072897,-nan,-nan,-nan,-nan,-nan
0.072898,-nan,-nan,-nan,-nan,-nan
0.072899,-nan,-nan,-nan,-nan,-nan
0.0729,-nan,-nan,-nan,-nan,-nan
0.072901,-nan,-nan,-nan,-nan,-nan
0.072902,-nan,-nan,-nan,-nan,-nan
0.072903,-nan,-nan,-nan,-nan,-nan
0.072904,-nan,-nan,-nan,-nan,-nan
0.072905,-nan,-nan,-nan,-nan,-nan
0.072906,-nan,-nan,-nan,-nan,-nan
0.072907,-nan,-nan,-nan,-nan,-nan
0.072908,-nan,-nan,-nan,-nan,-nan
0.072909,-nan,-nan,-nan,-nan,-nan
0.07291,-nan,-nan,-nan,-nan,-nan
0.072911,-nan,-nan,-nan,-nan,-nan
0.072912,-nan,-nan,-nan,-nan,-nan
0.072913,-nan,-nan,-nan,-nan,-nan
0.072914,-nan,-nan,-nan,-nan,-nan
0.072915,-nan,-nan,-nan,-nan,-nan
0.072916,-nan,-nan,-nan,-nan,-nan
0.072917,-nan,-nan,-nan,-nan,-nan
0.072918,-nan,-nan,-nan,-nan,-nan
0.072919,-nan,-nan,-nan,-nan,-nan
0.07292,-nan,-nan,-nan,-nan,-nan
0.072921,-nan,-nan,-nan,-nan,-nan
0.072922,-nan,-nan,-nan,-nan,-nan
0.072923,-nan,-nan,-nan,-nan,-nan
0.072924,-nan,-nan,-nan,-nan,-nan
0.072925,-nan,-nan,-nan,-nan,-nan
0.072926,-nan,-nan,-nan,-nan,-nan
0.072927,-nan,-nan,-nan,-nan,-nan
0.072928,-nan,-nan,-nan,-nan,-nan
0.072929,-nan,-nan,-nan,-nan,-nan
0.07293,-nan,-nan,-nan,-nan,-nan
0.072931,-nan,-nan,-nan,-nan,-nan
0.072932,-nan,-nan,-nan,-nan,-nan
0.072933,-nan,-nan,-nan,-nan,-nan
0.072934,-nan,-nan,-nan,-nan,-nan
0.072935,-nan,-nan,-nan,-nan,-nan
0.072936,-nan,-nan,-nan,-nan,-nan
0.072937,-nan,-nan,-nan,-nan,-nan
0.072938,-nan,-nan,-nan,-nan,-nan
0.072939,-nan,-nan,-nan,-nan,-nan
0.07294,-nan,-nan,-nan,-nan,-nan
0.072941,-nan,-nan,-nan,-nan,-nan
0.072942,-nan,-nan,-nan,-nan,-nan
0.072943,-nan,-nan,-nan,-nan,-nan
0.072944,-nan,-nan,-nan,-nan,-nan
0.072945,-nan,-nan,-nan,-nan,-nan
0.072946,-nan,-nan,-nan,-nan,-nan
0.072947,-nan,-nan,-nan,-nan,-nan
0.072948,-nan,-nan,-nan,-nan,-nan
0.072949,-nan,-nan,-nan,-nan,-nan
0.07295,-nan,-nan,-nan,-nan,-nan
0.072951,-nan,-nan,-nan,-nan,-nan
0.072952,-nan,-nan,-nan,-nan,-nan
0.072953,-nan,-nan,-nan,-nan,-nan
0.072954,-nan,-nan,-nan,-nan,-nan
0.072955,-nan,-nan,-nan,-nan,-nan
0.072956,-nan,-nan,-nan,-nan,-nan
0.072957,-nan,-nan,-nan,-nan,-nan
0.072958,-nan,-nan,-nan,-nan,-nan
0.072959,-nan,-nan,-nan,-nan,-nan
0.07296,-nan,-nan,-nan,-nan,-nan
0.072961,-nan,-nan,-nan,-nan,-nan
0.072962,-nan,-nan,-nan,-nan,-nan
0.072963,-nan,-nan,-nan,-nan,-nan
0.072964,-nan,-nan,-nan,-nan,-nan
0.072965,-nan,-nan,-nan,-nan,-nan
0.072966,-nan,-nan,-nan,-nan,-nan
0.072967,-nan,-nan,-nan,-nan,-nan
0.072968,-nan,-nan,-nan,-nan,-nan
0.072969,-nan,-nan,-nan,-nan,-nan
0.07297,-nan,-nan,-nan,-nan,-nan
0.072971,-nan,-nan,-nan,-nan,-nan
0.072972,-nan,-nan,-nan,-nan,-nan
0.072973,-nan,-nan,-nan,-nan,-nan
0.072974,-nan,-nan,-nan,-nan,-nan
0.072975,-nan,-nan,-nan,-nan,-nan
0.072976,-nan,-nan,-nan,-nan,-nan
0.072977,-nan,-nan,-nan,-nan,-nan
0.072978,-nan,-nan,-nan,-nan,-nan
0.072979,-nan,-nan,-nan,-nan,-nan
0.07298,-nan,-nan,-nan,-nan,-nan
0.072981,-nan,-nan,-nan,-nan,-nan
0.072982,-nan,-nan,-nan,-nan,-nan
0.072983,-nan,-nan,-nan,-nan,-nan
0.072984,-nan,-nan,-nan,-nan,-nan
0.072985,-nan,-nan,-nan,-nan,-nan
0.072986,-nan,-nan,-nan,-nan,-nan
0.072987,-nan,-nan,-nan,-nan,-nan
0.072988,-nan,-nan,-nan,-nan,-nan
0.072989,-nan,-nan,-nan,-nan,-nan
0.07299,-nan,-nan,-nan,-nan,-nan
0.072991,-nan,-nan,-nan,-nan,-nan
0.072992,-nan,-nan,-nan,-nan,-nan
0.072993,-nan,-nan,-nan,-nan,-nan
0.072994,-nan,-nan,-nan,-nan,-nan
0.072995,-nan,-nan,-nan,-nan,-nan
0.072996,-nan,-nan,-nan,-nan,-nan
0.072997,-nan,-nan,-nan,-nan,-nan
0.072998,-nan,-nan,-nan,-nan,-nan
0.072999,-nan,-nan,-nan,-nan,-nan
0.073,-nan,-nan,-nan,-nan,-nan
0.073001,-nan,-nan,-nan,-nan,-nan
0.073002,-nan,-nan,-nan,-nan,-nan
0.073003,-nan,-nan,-nan,-nan,-nan
0.073004,-nan,-nan,-nan,-nan,-nan
0.073005,-nan,-nan,-nan,-nan,-nan
0.073006,-nan,-nan,-nan,-nan,-nan
0.073007,-nan,-nan,-nan,-nan,-nan
0.073008,-nan,-nan,-nan,-nan,-nan
0.073009,-nan,-nan,-nan,-nan,-nan
0.07301,-nan,-nan,-nan,-nan,-nan
0.073011,-nan,-nan,-nan,-nan,-nan
0.073012,-nan,-nan,-nan,-nan,-nan
0.073013,-nan,-nan,-nan,-nan,-nan
0.073014,-nan,-nan,-nan,-nan,-nan
0.073015,-nan,-nan,-nan,-nan,-nan
0.073016,-nan,-nan,-nan,-nan,-nan
0.073017,-nan,-nan,-nan,-nan,-nan
0.073018,-nan,-nan,-nan,-nan,-nan
0.073019,-nan,-nan,-nan,-nan,-nan
0.07302,-nan,-nan,-nan,-nan,-nan
0.073021,-nan,-nan,-nan,-nan,-nan
0.073022,-nan,-nan,-nan,-nan,-nan
0.073023,-nan,-nan,-nan,-nan,-nan
0.073024,-nan,-nan,-nan,-nan,-nan
0.073025,-nan,-nan,-nan,-nan,-nan
0.073026,-nan,-nan,-nan,-nan,-nan
0.073027,-nan,-nan,-nan,-nan,-nan
0.073028,-nan,-nan,-nan,-nan,-nan
0.073029,-nan,-nan,-nan,-nan,-nan
0.07303,-nan,-nan,-nan,-nan,-nan
0.073031,-nan,-nan,-nan,-nan,-nan
0.073032,-nan,-nan,-nan,-nan,-nan
0.073033,-nan,-nan,-nan,-nan,-nan
0.073034,-nan,-nan,-nan,-nan,-nan
0.073035,-nan,-nan,-nan,-nan,-nan
0.073036,-nan,-nan,-nan,-nan,-nan
0.073037,-nan,-nan,-nan,-nan,-nan
0.073038,-nan,-nan,-nan,-nan,-nan
0.073039,-nan,-nan,-nan,-nan,-nan
0.07304,-nan,-nan,-nan,-nan,-nan
0.073041,-nan,-nan,-nan,-nan,-nan
0.073042,-nan,-nan,-nan,-nan,-nan
0.073043,-nan,-nan,-nan,-nan,-nan
0.073044,-nan,-nan,-nan,-nan,-nan
0.073045,-nan,-nan,-nan,-nan,-nan
0.073046,-nan,-nan,-nan,-nan,-nan
0.073047,-nan,-nan,-nan,-nan,-nan
0.073048,-nan,-nan,-nan,-nan,-nan
0.073049,-nan,-nan,-nan,-nan,-nan
0.07305,-nan,-nan,-nan,-nan,-nan
0.073051,-nan,-nan,-nan,-nan,-nan
0.073052,-nan,-nan,-nan,-nan,-nan
0.073053,-nan,-nan,-nan,-nan,-nan
0.073054,-nan,-nan,-nan,-nan,-nan
0.073055,-nan,-nan,-nan,-nan,-nan
0.073056,-nan,-nan,-nan,-nan,-nan
0.073057,-nan,-nan,-nan,-nan,-nan
0.073058,-nan,-nan,-nan,-nan,-nan
0.073059,-nan,-nan,-nan,-nan,-nan
0.07306,-nan,-nan,-nan,-nan,-nan
0.073061,-nan,-nan,-nan,-nan,-nan
0.073062,-nan,-nan,-nan,-nan,-nan
0.073063,-nan,-nan,-nan,-nan,-nan
0.073064,-nan,-nan,-nan,-nan,-nan
0.073065,-nan,-nan,-nan,-nan,-nan
0.073066,-nan,-nan,-nan,-nan,-nan
0.073067,-nan,-nan,-nan,-nan,-nan
0.073068,-nan,-nan,-nan,-nan,-nan
0.073069,-nan,-nan,-nan,-nan,-nan
0.07307,-nan,-nan,-nan,-nan,-nan
0.073071,-nan,-nan,-nan,-nan,-nan
0.073072,-nan,-nan,-nan,-nan,-nan
0.073073,-nan,-nan,-nan,-nan,-nan
0.073074,-nan,-nan,-nan,-nan,-nan
0.073075,-nan,-nan,-nan,-nan,-nan
0.073076,-nan,-nan,-nan,-nan,-nan
0.073077,-nan,-nan,-nan,-nan,-nan
0.073078,-nan,-nan,-nan,-nan,-nan
0.073079,-nan,-nan,-nan,-nan,-nan
0.07308,-nan,-nan,-nan,-nan,-nan
0.073081,-nan,-nan,-nan,-nan,-nan
0.073082,-nan,-nan,-nan,-nan,-nan
0.073083,-nan,-nan,-nan,-nan,-nan
0.073084,-nan,-nan,-nan,-nan,-nan
0.073085,-nan,-nan,-nan,-nan,-nan
0.073086,-nan,-nan,-nan,-nan,-nan
0.073087,-nan,-nan,-nan,-nan,-nan
0.073088,4.52218e-320,-nan,-nan,-nan,-nan
0.073089,-nan,-nan,-nan,-nan,-nan
0.07309,-nan,-nan,-nan,-nan,-nan
0.073091,-nan,-nan,-nan,-nan,-nan
0.073092,-nan,-nan,-nan,-nan,-nan
0.073093,-nan,-nan,-nan,-nan,-nan
0.073094,-nan,-nan,-nan,-nan,-nan
0.073095,-nan,-nan,-nan,-nan,-nan
0.073096,-nan,-nan,-nan,-nan,-nan
0.073097,-nan,-nan,-nan,-nan,-nan
0.073098,-nan,-nan,-nan,-nan,-nan
0.073099,-nan,-nan,-nan,-nan,-nan
0.0731,-nan,-nan,-nan,-nan,-nan
0.073101,-nan,-nan,-nan,-nan,-nan
0.073102,-nan,-nan,-nan,-nan,-nan
0.073103,-nan,-nan,-nan,-nan,-nan
0.073104,-nan,-nan,-nan,-nan,-nan
0.073105,-nan,-nan,-nan,-nan,-nan
0.073106,-nan,-nan,-nan,-nan,-nan
0.073107,-nan,-nan,-nan,-nan,-nan
0.073108,-nan,-nan,-nan,-nan,-nan
0.073109,-nan,-nan,-nan,-nan,-nan
0.07311,-nan,-nan,-nan,-nan,-nan
0.073111,-nan,-nan,-nan,-nan,-nan
0.073112,-nan,-nan,-nan,-nan,-nan
0.073113,-nan,-nan,-nan,-nan,-nan
0.073114,-nan,-nan,-nan,-nan,-nan
0.073115,-nan,-nan,-nan,-nan,-nan
0.073116,-nan,-nan,-nan,-nan,-nan
0.073117,-nan,-nan,-nan,-nan,-nan
0.073118,-nan,-nan,-nan,-nan,-nan
0.073119,-nan,-nan,-nan,-nan,-nan
0.07312,-nan,-nan,-nan,-nan,-nan
0.073121,-nan,-nan,-nan,-nan,-nan
0.073122,-nan,-nan,-nan,-nan,-nan
0.073123,-nan,-nan,-nan,-nan,-nan
0.073124,-nan,-nan,-nan,-nan,-nan
0.073125,-nan,-nan,-nan,-nan,-nan
0.073126,-nan,-nan,-nan,-nan,-nan
0.073127,-nan,-nan,-nan,-nan,-nan
0.073128,-nan,-nan,-nan,-nan,-nan
0.073129,-nan,-nan,-nan,-nan,-nan
0.07313,-nan,-nan,-nan,-nan,-nan
0.073131,-nan,-nan,-nan,-nan,-nan
0.073132,-nan,-nan,-nan,-nan,-nan
0.073133,-nan,-nan,-nan,-nan,-nan
0.073134,-nan,-nan,-nan,-nan,-nan
0.073135,-nan,-nan,-nan,-nan,-nan
0.073136,-nan,-nan,-nan,-nan,-nan
0.073137,-nan,-nan,-nan,-nan,-nan
0.073138,-nan,-nan,-nan,-nan,-nan
0.073139,-nan,-nan,-nan,-nan,-nan
0.07314,-nan,-nan,-nan,-nan,-nan
0.073141,-nan,-nan,-nan,-nan,-nan
0.073142,-nan,-nan,-nan,-nan,-nan
0.073143,-nan,-nan,-nan,-nan,-nan
0.073144,-nan,-nan,-nan,-nan,-nan
0.073145,-nan,-nan,-nan,-nan,-nan
0.073146,-nan,-nan,-nan,-nan,-nan
0.073147,-nan,-nan,-nan,-nan,-nan
0.073148,-nan,-nan,-nan,-nan,-nan
0.073149,-nan,-nan,-nan,-nan,-nan
0.07315,-nan,-nan,-nan,-nan,-nan
0.073151,-nan,-nan,-nan,-nan,-nan
0.073152,-nan,-nan,-nan,-nan,-nan
0.073153,-nan,-nan,-nan,-nan,-nan
0.073154,-nan,-nan,-nan,-nan,-nan
0.073155,-nan,-nan,-nan,-nan,-nan
0.073156,-nan,-nan,-nan,-nan,-nan
0.073157,-nan,-nan,-nan,-nan,-nan
0.073158,-nan,-nan,-nan,-nan,-nan
0.073159,-nan,-nan,-nan,-nan,-nan
0.07316,-nan,-nan,-nan,-nan,-nan
0.073161,-nan,-nan,-nan,-nan,-nan
0.073162,-nan,-nan,-nan,-nan,-nan
0.073163,-nan,-nan,-nan,-nan,-nan
0.073164,-nan,-nan,-nan,-nan,-nan
0.073165,-nan,-nan,-nan,-nan,-nan
0.073166,-nan,-nan,-nan,-nan,-nan
0.073167,-nan,-nan,-nan,-nan,-nan
0.073168,-nan,-nan,-nan,-nan,-nan
0.073169,-nan,-nan,-nan,-nan,-nan
0.07317,-nan,-nan,-nan,-nan,-nan
0.073171,-nan,-nan,-nan,-nan,-nan
0.073172,-nan,-nan,-nan,-nan,-nan
0.073173,-nan,-nan,-nan,-nan,-nan
0.073174,-nan,-nan,-nan,-nan,-nan
0.073175,-nan,-nan,-nan,-nan,-nan
0.073176,-nan,-nan,-nan,-nan,-nan
0.073177,-nan,-nan,-nan,-nan,-nan
0.073178,-nan,-nan,-nan,-nan,-nan
0.073179,-nan,-nan,-nan,-nan,-nan
0.07318,-nan,-nan,-nan,-nan,-nan
0.073181,-nan,-nan,-nan,-nan,-nan
0.073182,-nan,-nan,-nan,-nan,-nan
0.073183,-nan,-nan,-nan,-nan,-nan
0.073184,-nan,-nan,-nan,-nan,-nan
0.073185,-nan,-nan,-nan,-nan,-nan
0.073186,-nan,-nan,-nan,-nan,-nan
0.073187,-nan,-nan,-nan,-nan,-nan
0.073188,-nan,-nan,-nan,-nan,-nan
0.073189,-nan,-nan,-nan,-nan,-nan
0.07319,-nan,-nan,-nan,-nan,-nan
0.073191,-nan,-nan,-nan,-nan,-nan
0.073192,-nan,-nan,-nan,-nan,-nan
0.073193,-nan,-nan,-nan,-nan,-nan
0.073194,-nan,-nan,-nan,-nan,-nan
0.073195,-nan,-nan,-nan,-nan,-nan
0.073196,-nan,-nan,-nan,-nan,-nan
0.073197,-nan,-nan,-nan,-nan,-nan
0.073198,-nan,-nan,-nan,-nan,-nan
0.073199,-nan,-nan,-nan,-nan,-nan
0.0732,-nan,-nan,-nan,-nan,-nan
0.073201,-nan,-nan,-nan,-nan,-nan
0.073202,-nan,-nan,-nan,-nan,-nan
0.073203,-nan,-nan,-nan,-nan,-nan
0.073204,-nan,-nan,-nan,-nan,-nan
0.073205,-nan,-nan,-nan,-nan,-nan
0.073206,-nan,-nan,-nan,-nan,-nan
0.073207,-nan,-nan,-nan,-nan,-nan
0.073208,-nan,-nan,-nan,-nan,-nan
0.073209,-nan,-nan,-nan,-nan,-nan
0.07321,-nan,-nan,-nan,-nan,-nan
0.073211,-nan,-nan,-nan,-nan,-nan
0.073212,-nan,-nan,-nan,-nan,-nan
0.073213,-nan,-nan,-nan,-nan,-nan
0.073214,-nan,-nan,-nan,-nan,-nan
0.073215,-nan,-nan,-nan,-nan,-nan
0.073216,-nan,-nan,-nan,-nan,-nan
0.073217,-nan,-nan,-nan,-nan,-nan
0.073218,-nan,-nan,-nan,-nan,-nan
0.073219,-nan,-nan,-nan,-nan,-nan
0.07322,-nan,-nan,-nan,-nan,-nan
0.073221,-nan,-nan,-nan,-nan,-nan
0.073222,-nan,-nan,-nan,-nan,-nan
0.073223,-nan,-nan,-nan,-nan,-nan
0.073224,-nan,-nan,-nan,-nan,-nan
0.073225,-nan,-nan,-nan,-nan,-nan
0.073226,-nan,-nan,-nan,-nan,-nan
0.073227,-nan,-nan,-nan,-nan,-nan
0.073228,-nan,-nan,-nan,-nan,-nan
0.073229,-nan,-nan,-nan,-nan,-nan
0.07323,-nan,-nan,-nan,-nan,-nan
0.073231,-nan,-nan,-nan,-nan,-nan
0.073232,-nan,-nan,-nan,-nan,-nan
0.073233,-nan,-nan,-nan,-nan,-nan
0.073234,-nan,-nan,-nan,-nan,-nan
0.073235,-nan,-nan,-nan,-nan,-nan
0.073236,-nan,-nan,-nan,-nan,-nan
0.073237,-nan,-nan,-nan,-nan,-nan
0.073238,-nan,-nan,-nan,-nan,-nan
0.073239,-nan,-nan,-nan,-nan,-nan
0.07324,-nan,-nan,-nan,-nan,-nan
0.073241,-nan,-nan,-nan,-nan,-nan
0.073242,-nan,-nan,-nan,-nan,-nan
0.073243,-nan,-nan,-nan,-nan,-nan
0.073244,-nan,-nan,-nan,-nan,-nan
0.073245,-nan,-nan,-nan,-nan,-nan
0.073246,-nan,-nan,-nan,-nan,-nan
0.073247,-nan,-nan,-nan,-nan,-nan
0.073248,-nan,-nan,-nan,-nan,-nan
0.073249,-nan,-nan,-nan,-nan,-nan
0.07325,-nan,-nan,-nan,-nan,-nan
0.073251,-nan,-nan,-nan,-nan,-nan
0.073252,-nan,-nan,-nan,-nan,-nan
0.073253,-nan,-nan,-nan,-nan,-nan
0.073254,-nan,-nan,-nan,-nan,-nan
0.073255,-nan,-nan,-nan,-nan,-nan
0.073256,-nan,-nan,-nan,-nan,-nan
0.073257,-nan,-nan,-nan,-nan,-nan
0.073258,-nan,-nan,-nan,-nan,-nan
0.073259,-nan,-nan,-nan,-nan,-nan
0.07326,-nan,-nan,-nan,-nan,-nan
0.073261,-nan,-nan,-nan,-nan,-nan
0.073262,-nan,-nan,-nan,-nan,-nan
0.073263,-nan,-nan,-nan,-nan,-nan
0.073264,-nan,-nan,-nan,-nan,-nan
0.073265,-nan,-nan,-nan,-nan,-nan
0.073266,-nan,-nan,-nan,-nan,-nan
0.073267,-nan,-nan,-nan,-nan,-nan
0.073268,-nan,-nan,-nan,-nan,-nan
0.073269,-nan,-nan,-nan,-nan,-nan
0.07327,-nan,-nan,-nan,-nan,-nan
0.073271,-nan,-nan,-nan,-nan,-nan
0.073272,-nan,-nan,-nan,-nan,-nan
0.073273,-nan,-nan,-nan,-nan,-nan
0.073274,-nan,-nan,-nan,-nan,-nan
0.073275,-nan,-nan,-nan,-nan,-nan
0.073276,-nan,-nan,-nan,-nan,-nan
0.073277,-nan,-nan,-nan,-nan,-nan
0.073278,-nan,-nan,-nan,-nan,-nan
0.073279,-nan,-nan,-nan,-nan,-nan
0.07328,-nan,-nan,-nan,-nan,-nan
0.073281,-nan,-nan,-nan,-nan,-nan
0.073282,-nan,-nan,-nan,-nan,-nan
0.073283,-nan,-nan,-nan,-nan,-nan
0.073284,-nan,-nan,-nan,-nan,-nan
0.073285,-nan,-nan,-nan,-nan,-nan
0.073286,-nan,-nan,-nan,-nan,-nan
0.073287,-nan,-nan,-nan,-nan,-nan
0.073288,-nan,-nan,-nan,-nan,-nan
0.073289,-nan,-nan,-nan,-nan,-nan
0.07329,-nan,-nan,-nan,-nan,-nan
0.073291,-nan,-nan,-nan,-nan,-nan
0.073292,-nan,-nan,-nan,-nan,-nan
0.073293,-nan,-nan,-nan,-nan,-nan
0.073294,-nan,-nan,-nan,-nan,-nan
0.073295,-nan,-nan,-nan,-nan,-nan
0.073296,-nan,-nan,-nan,-nan,-nan
0.073297,-nan,-nan,-nan,-nan,-nan
0.073298,-nan,-nan,-nan,-nan,-nan
0.073299,-nan,-nan,-nan,-nan,-nan
0.0733,-nan,-nan,-nan,-nan,-nan
0.073301,-nan,-nan,-nan,-nan,-nan
0.073302,-nan,-nan,-nan,-nan,-nan
0.073303,-nan,-nan,-nan,-nan,-nan
0.073304,-nan,-nan,-nan,-nan,-nan
0.073305,-nan,-nan,-nan,-nan,-nan
0.073306,-nan,-nan,-nan,-nan,-nan
0.073307,-nan,-nan,-nan,-nan,-nan
0.073308,-nan,-nan,-nan,-nan,-nan
0.073309,-nan,-nan,-nan,-nan,-nan
0.07331,-nan,-nan,-nan,-nan,-nan
0.073311,-nan,-nan,-nan,-nan,-nan
0.073312,-nan,-nan,-nan,-nan,-nan
0.073313,-nan,-nan,-nan,-nan,-nan
0.073314,-nan,-nan,-nan,-nan,-nan
0.073315,-nan,-nan,-nan,-nan,-nan
0.073316,-nan,-nan,-nan,-nan,-nan
0.073317,-nan,-nan,-nan,-nan,-nan
0.073318,-nan,-nan,-nan,-nan,-nan
0.073319,-nan,-nan,-nan,-nan,-nan
0.07332,-nan,-nan,-nan,-nan,-nan
0.073321,-nan,-nan,-nan,-nan,-nan
0.073322,-nan,-nan,-nan,-nan,-nan
0.073323,-nan,-nan,-nan,-nan,-nan
0.073324,-nan,-nan,-nan,-nan,-nan
0.073325,-nan,-nan,-nan,-nan,-nan
0.073326,-nan,-nan,-nan,-nan,-nan
0.073327,-nan,-nan,-nan,-nan,-nan
0.073328,-nan,-nan,-nan,-nan,-nan
0.073329,-nan,-nan,-nan,-nan,-nan
0.07333,-nan,-nan,-nan,-nan,-nan
0.073331,-nan,-nan,-nan,-nan,-nan
0.073332,-nan,-nan,-nan,-nan,-nan
0.073333,-nan,-nan,-nan,-nan,-nan
0.073334,-nan,-nan,-nan,-nan,-nan
0.073335,-nan,-nan,-nan,-nan,-nan
0.073336,-nan,-nan,-nan,-nan,-nan
0.073337,-nan,-nan,-nan,-nan,-nan
0.073338,-nan,-nan,-nan,-nan,-nan
0.073339,-nan,-nan,-nan,-nan,-nan
0.07334,-nan,-nan,-nan,-nan,-nan
0.073341,-nan,-nan,-nan,-nan,-nan
0.073342,-nan,-nan,-nan,-nan,-nan
0.073343,-nan,-nan,-nan,-nan,-nan
0.073344,-nan,-nan,-nan,-nan,-nan
0.073345,-nan,-nan,-nan,-nan,-nan
0.073346,-nan,-nan,-nan,-nan,-nan
0.073347,-nan,-nan,-nan,-nan,-nan
0.073348,-nan,-nan,-nan,-nan,-nan
0.073349,-nan,-nan,-nan,-nan,-nan
0.07335,-nan,-nan,-nan,-nan,-nan
0.073351,-nan,-nan,-nan,-nan,-nan
0.073352,-nan,-nan,-nan,-nan,-nan
0.073353,-nan,-nan,-nan,-nan,-nan
0.073354,-nan,-nan,-nan,-nan,-nan
0.073355,-nan,-nan,-nan,-nan,-nan
0.073356,-nan,-nan,-nan,-nan,-nan
0.073357,-nan,-nan,-nan,-nan,-nan
0.073358,-nan,-nan,-nan,-nan,-nan
0.073359,-nan,-nan,-nan,-nan,-nan
0.07336,-nan,-nan,-nan,-nan,-nan
0.073361,-nan,-nan,-nan,-nan,-nan
0.073362,-nan,-nan,-nan,-nan,-nan
0.073363,-nan,-nan,-nan,-nan,-nan
0.073364,-nan,-nan,-nan,-nan,-nan
0.073365,-nan,-nan,-nan,-nan,-nan
0.073366,-nan,-nan,-nan,-nan,-nan
0.073367,-nan,-nan,-nan,-nan,-nan
0.073368,-nan,-nan,-nan,-nan,-nan
0.073369,-nan,-nan,-nan,-nan,-nan
0.07337,-nan,-nan,-nan,-nan,-nan
0.073371,-nan,-nan,-nan,-nan,-nan
0.073372,-nan,-nan,-nan,-nan,-nan
0.073373,-nan,-nan,-nan,-nan,-nan
0.073374,-nan,-nan,-nan,-nan,-nan
0.073375,-nan,-nan,-nan,-nan,-nan
0.073376,-nan,-nan,-nan,-nan,-nan
0.073377,-nan,-nan,-nan,-nan,-nan
0.073378,-nan,-nan,-nan,-nan,-nan
0.073379,-nan,-nan,-nan,-nan,-nan
0.07338,-nan,-nan,-nan,-nan,-nan
0.073381,-nan,-nan,-nan,-nan,-nan
0.073382,-nan,-nan,-nan,-nan,-nan
0.073383,-nan,-nan,-nan,-nan,-nan
0.073384,-nan,-nan,-nan,-nan,-nan
0.073385,-nan,-nan,-nan,-nan,-nan
0.073386,-nan,-nan,-nan,-nan,-nan
0.073387,-nan,-nan,-nan,-nan,-nan
0.073388,-nan,-nan,-nan,-nan,-nan
0.073389,-nan,-nan,-nan,-nan,-nan
0.07339,-nan,-nan,-nan,-nan,-nan
0.073391,-nan,-nan,-nan,-nan,-nan
0.073392,-nan,-nan,-nan,-nan,-nan
0.073393,-nan,-nan,-nan,-nan,-nan
0.073394,-nan,-nan,-nan,-nan,-nan
0.073395,-nan,-nan,-nan,-nan,-nan
0.073396,-nan,-nan,-nan,-nan,-nan
0.073397,-nan,-nan,-nan,-nan,-nan
0.073398,-nan,-nan,-nan,-nan,-nan
0.073399,-nan,-nan,-nan,-nan,-nan
0.0734,-nan,-nan,-nan,-nan,-nan
0.073401,-nan,-nan,-nan,-nan,-nan
0.073402,-nan,-nan,-nan,-nan,-nan
0.073403,-nan,-nan,-nan,-nan,-nan
0.073404,-nan,-nan,-nan,-nan,-nan
0.073405,-nan,-nan,-nan,-nan,-nan
0.073406,-nan,-nan,-nan,-nan,-nan
0.073407,-nan,-nan,-nan,-nan,-nan
0.073408,-nan,-nan,-nan,-nan,-nan
0.073409,-nan,-nan,-nan,-nan,-nan
0.07341,-nan,-nan,-nan,-nan,-nan
0.073411,-nan,-nan,-nan,-nan,-nan
0.073412,-nan,-nan,-nan,-nan,-nan
0.073413,-nan,-nan,-nan,-nan,-nan
0.073414,-nan,-nan,-nan,-nan,-nan
0.073415,-nan,-nan,-nan,-nan,-nan
0.073416,-nan,-nan,-nan,-nan,-nan
0.073417,-nan,-nan,-nan,-nan,-nan
0.073418,-nan,-nan,-nan,-nan,-nan
0.073419,-nan,-nan,-nan,-nan,-nan
0.07342,-nan,-nan,-nan,-nan,-nan
0.073421,-nan,-nan,-nan,-nan,-nan
0.073422,-nan,-nan,-nan,-nan,-nan
0.073423,-nan,-nan,-nan,-nan,-nan
0.073424,-nan,-nan,-nan,-nan,-nan
0.073425,-nan,-nan,-nan,-nan,-nan
0.073426,-nan,-nan,-nan,-nan,-nan
0.073427,-nan,-nan,-nan,-nan,-nan
0.073428,-nan,-nan,-nan,-nan,-nan
0.073429,-nan,-nan,-nan,-nan,-nan
0.07343,-nan,-nan,-nan,-nan,-nan
0.073431,-nan,-nan,-nan,-nan,-nan
0.073432,-nan,-nan,-nan,-nan,-nan
0.073433,-nan,-nan,-nan,-nan,-nan
0.073434,-nan,-nan,-nan,-nan,-nan
0.073435,-nan,-nan,-nan,-nan,-nan
0.073436,-nan,-nan,-nan,-nan,-nan
0.073437,-nan,-nan,-nan,-nan,-nan
0.073438,-nan,-nan,-nan,-nan,-nan
0.073439,-nan,-nan,-nan,-nan,-nan
0.07344,-nan,-nan,-nan,-nan,-nan
0.073441,-nan,-nan,-nan,-nan,-nan
0.073442,-nan,-nan,-nan,-nan,-nan
0.073443,-nan,-nan,-nan,-nan,-nan
0.073444,-nan,-nan,-nan,-nan,-nan
0.073445,-nan,-nan,-nan,-nan,-nan
0.073446,-nan,-nan,-nan,-nan,-nan
0.073447,-nan,-nan,-nan,-nan,-nan
0.073448,-nan,-nan,-nan,-nan,-nan
0.073449,-nan,-nan,-nan,-nan,-nan
0.07345,-nan,-nan,-nan,-nan,-nan
0.073451,-nan,-nan,-nan,-nan,-nan
0.073452,-nan,-nan,-nan,-nan,-nan
0.073453,-nan,-nan,-nan,-nan,-nan
0.073454,-nan,-nan,-nan,-nan,-nan
